eta,paso,particula_id,x,y,theta
0.871053,800,72,16.863418,4.652862,2.335
0.871053,800,73,17.642096,6.199865,2.127834
0.871053,800,74,3.862523,1.204034,1.943122
0.871053,800,75,9.910026,14.713186,2.51841
0.871053,800,76,2.625353,3.931813,2.604192
0.871053,800,77,13.158341,17.269187,2.030868
0.871053,800,78,18.493122,18.52055,1.787096
0.871053,800,79,12.047483,17.301838,2.618599
0.871053,800,80,15.281652,0.862297,1.791167
0.871053,800,81,15.228286,11.02664,2.137076
0.871053,800,82,1.627308,6.890378,2.259205
0.871053,800,83,19.132835,13.158862,2.108654
0.871053,800,84,19.442924,6.830579,1.935915
0.871053,800,85,14.815091,7.529623,2.528636
0.871053,800,86,1.947063,9.620983,2.02469
0.871053,800,87,8.678795,5.594382,2.332768
0.871053,800,88,1.044654,9.436033,2.380569
0.871053,800,89,15.678925,8.579149,1.908147
0.871053,800,90,15.144033,11.180575,2.107391
0.871053,800,91,2.986584,10.801574,2.538996
0.871053,800,92,13.681087,6.119546,2.602158
0.871053,800,93,6.660304,13.240302,2.289451
0.871053,800,94,13.075839,0.0191,2.543496
0.871053,800,95,19.897794,7.958426,1.921662
0.871053,800,96,6.726561,19.997286,2.105405
0.871053,800,97,5.409382,17.696303,2.180204
0.871053,800,98,12.218491,14.766455,1.877306
0.871053,800,99,13.797745,11.178179,1.819007
0.871053,800,100,8.686106,6.385075,1.850925
0.871053,800,101,11.620673,14.194747,2.284765
0.871053,800,102,11.047278,5.641668,2.051283
0.871053,800,103,18.149434,1.815048,2.457382
0.871053,800,104,16.170996,15.339908,2.589549
0.871053,800,105,2.287922,8.390342,1.842747
0.871053,800,106,3.797872,5.72486,2.257963
0.871053,800,107,10.625705,6.565941,1.827725
0.871053,800,108,10.980145,15.673894,2.000551
0.871053,800,109,7.175957,19.650247,1.767109
0.871053,800,110,6.868212,9.364251,2.259268
0.871053,800,111,12.29133,7.985711,1.812923
0.871053,800,112,10.588434,2.176183,2.124112
0.871053,800,113,1.798766,10.559126,1.952107
0.871053,800,114,6.029886,8.234569,2.069038
0.871053,800,115,4.287033,9.232402,2.57017
0.871053,800,116,5.451444,7.327877,2.55502
0.871053,800,117,7.364249,17.360562,1.773233
0.871053,800,118,19.779892,16.395411,2.490745
0.871053,800,119,14.840411,17.705614,2.217019
0.871053,800,120,8.66114,15.954291,2.552006
0.871053,800,121,18.563174,13.796626,2.313029
0.871053,800,122,17.502169,12.355886,2.311933
0.871053,800,123,9.68495,2.83964,1.955936
0.871053,800,124,3.049986,15.030882,1.885783
0.871053,800,125,18.831465,0.647532,2.413573
0.871053,800,126,2.254162,17.031499,1.78094
0.871053,800,127,15.959439,5.29074,2.107736
0.871053,800,128,19.052028,5.799132,2.270845
0.871053,800,129,8.35505,15.230152,2.430382
0.871053,800,130,16.727828,7.075001,2.092358
0.871053,800,131,2.201615,7.463282,2.257256
0.871053,800,132,4.007667,4.160873,2.169395
0.871053,800,133,9.154056,8.027858,1.97799
0.871053,800,134,7.85936,16.832731,2.07123
0.871053,800,135,13.40885,12.576304,1.936779
0.871053,800,136,1.10004,1.728848,2.279099
0.871053,800,137,19.803543,9.497173,2.485857
0.871053,800,138,5.113868,1.593679,2.39671
0.871053,800,139,12.347878,10.941237,2.429491
0.871053,800,140,17.692565,13.166916,2.06956
0.871053,800,141,3.377458,6.096997,2.404507
0.871053,800,142,14.430335,14.670445,1.768225
0.871053,800,143,11.743655,9.285123,2.362658
0.871053,800,144,4.297274,4.921976,2.018197
0.871053,800,145,2.562856,3.904969,2.602328
0.871053,800,146,17.270087,19.578918,2.10716
0.871053,800,147,12.61896,3.431422,2.521744
0.871053,800,148,19.621325,10.122187,2.090392
0.871053,800,149,12.484423,8.912541,1.872549
0.768421,800,0,9.345907,4.240696,1.38024
0.768421,800,1,4.717903,1.609979,0.861541
0.768421,800,2,19.664608,2.376185,1.363657
0.768421,800,3,16.295907,4.663329,0.714935
0.768421,800,4,7.720512,9.657092,0.620368
0.768421,800,5,0.858854,10.186242,0.934553
0.768421,800,6,13.844082,11.165024,1.157639
0.768421,800,7,0.166998,15.315058,1.143921
0.768421,800,8,12.927242,5.027745,0.693806
0.768421,800,9,14.849749,2.946007,1.031862
0.768421,800,10,14.092014,6.171424,1.132299
0.768421,800,11,3.160771,8.333855,1.376099
0.768421,800,12,19.099708,2.66902,1.321891
0.768421,800,13,19.988497,3.906851,0.672759
0.768421,800,14,8.96806,10.45649,1.280143
0.768421,800,15,0.302142,9.804921,1.259409
0.768421,800,16,2.000487,19.488711,1.245944
0.768421,800,17,17.253192,1.433087,1.268906
0.768421,800,18,4.60935,7.59063,0.732305
0.768421,800,19,0.819833,10.436883,1.180565
0.768421,800,20,1.324597,13.958754,0.629612
0.768421,800,21,9.269306,14.013147,1.031653
0.768421,800,22,0.665397,17.198148,0.845493
0.768421,800,23,18.663424,2.276833,1.294411
0.768421,800,24,3.765911,10.750769,0.698796
0.768421,800,25,7.787496,4.014286,0.928054
0.768421,800,26,6.449592,13.417309,1.377105
0.768421,800,27,8.935854,10.084164,1.14989
0.768421,800,28,16.455522,3.910159,0.674776
0.768421,800,29,18.101333,11.149287,0.866576
0.768421,800,30,6.233268,8.651505,1.122561
0.768421,800,31,18.054092,9.324759,1.206182
0.768421,800,32,11.422708,13.520111,0.755664
0.768421,800,33,8.898849,1.38588,1.069936
0.768421,800,34,6.167034,12.533127,1.34285
0.768421,800,35,10.856291,16.505248,1.265041
0.768421,800,36,16.256605,18.70975,0.830457
0.768421,800,37,16.220762,5.828103,1.054098
0.768421,800,38,11.281169,19.311082,1.112361
0.768421,800,39,15.608079,11.103308,1.136161
0.768421,800,40,13.07501,6.360057,0.892916
0.768421,800,41,19.257436,6.71453,1.152326
0.768421,800,42,8.844471,10.486062,1.280542
0.768421,800,43,8.544151,10.158353,0.876296
0.768421,800,44,17.0425,6.254089,0.664878
0.768421,800,45,1.605392,8.789215,1.126803
0.768421,800,46,7.812308,13.771189,1.131525
0.768421,800,47,8.268906,7.06549,1.331584
0.768421,800,48,4.022917,4.93361,1.363697
0.768421,800,49,3.702656,12.588718,1.254189
0.768421,800,50,6.706463,19.613911,0.664673
0.768421,800,51,16.144468,0.587705,1.305994
0.768421,800,52,6.751359,9.793847,0.884074
0.768421,800,53,4.139261,9.163395,0.688976
0.768421,800,54,8.891956,18.337643,1.248931
0.768421,800,55,3.073848,9.475548,1.016589
0.768421,800,56,18.241424,16.362266,1.116279
0.768421,800,57,12.27586,19.634527,1.222713
0.768421,800,58,17.036168,10.520257,0.887462
0.768421,800,59,9.786924,11.99942,1.059323
0.768421,800,60,5.087187,0.329019,0.639315
0.768421,800,61,17.257548,19.826044,0.912366
0.768421,800,62,15.562676,12.841539,0.723816
0.768421,800,63,2.246183,2.744858,1.057964
0.768421,800,64,14.706074,9.719691,0.736411
0.768421,800,65,4.137777,14.05365,0.760184
0.768421,800,66,5.374073,5.203851,1.300308
0.768421,800,67,12.636109,13.149573,0.927059
0.768421,800,68,8.282278,19.427933,1.348988
0.768421,800,69,11.434839,15.043054,0.89172
0.768421,800,70,3.482794,16.743377,1.084886
0.768421,800,71,4.428454,6.289728,1.079676
0.768421,800,72,16.753562,9.620728,0.807348
0.768421,800,73,10.832441,13.455901,1.340062
0.768421,800,74,5.815993,4.522187,0.627418
0.768421,800,75,5.394705,5.11255,0.681096
0.768421,800,76,18.217533,11.128908,0.785381
0.768421,800,77,14.127088,5.310845,1.16745
0.768421,800,78,2.436055,18.801751,0.671953
0.768421,800,79,19.750186,15.836513,1.037757
0.768421,800,80,5.041141,7.81251,1.143068
0.768421,800,81,19.280446,8.068792,1.356238
0.768421,800,82,16.551507,2.957383,0.821004
0.768421,800,83,12.107012,15.282198,0.85887
0.768421,800,84,3.921112,8.61111,1.128325
0.768421,800,85,17.495608,10.775657,0.813358
0.768421,800,86,1.792405,9.061701,1.062616
0.768421,800,87,6.273469,2.64259,0.907417
0.768421,800,88,15.402859,5.524281,1.209228
0.768421,800,89,15.797258,17.84804,0.983505
0.768421,800,90,5.334251,3.584358,1.288311
0.768421,800,91,12.455261,3.754776,0.898483
0.768421,800,92,10.347439,12.512893,0.690097
0.768421,800,93,1.35537,9.982979,0.678123
0.768421,800,94,0.804272,4.603251,0.767342
0.768421,800,95,17.925896,10.576084,1.173131
0.768421,800,96,12.852241,12.359009,0.733911
0.768421,800,97,19.425423,0.304137,0.959799
0.768421,800,98,6.269332,10.70042,0.883289
0.768421,800,99,2.290316,12.511504,0.751595
0.768421,800,100,13.005576,3.469724,1.061504
0.768421,800,101,16.619266,19.284495,0.653261
0.768421,800,102,4.13093,15.566954,0.781276
0.768421,800,103,6.709689,15.67079,1.213429
0.768421,800,104,5.170091,2.233807,1.286606
0.768421,800,105,11.087014,6.150206,1.074418
0.768421,800,106,17.58068,16.667647,1.061688
0.768421,800,107,18.706336,8.265902,1.160515
0.768421,800,108,3.016105,7.533377,1.227732
0.768421,800,109,5.194698,13.548799,1.022805
0.768421,800,110,1.317368,14.821991,0.940124
0.768421,800,111,8.003947,12.273011,0.666397
0.768421,800,112,5.400467,0.695556,0.840887
0.768421,800,113,4.478947,9.915088,1.103485
0.768421,800,114,5.444119,19.712477,1.224528
0.768421,800,115,15.420058,19.69756,1.240063
0.768421,800,116,12.715404,12.958934,1.048089
0.768421,800,117,3.156136,14.605945,1.241767
0.768421,800,118,19.774975,18.775162,1.358597
0.768421,800,119,15.435798,12.810965,1.027591
0.768421,800,120,8.87724,6.262421,0.676716
0.768421,800,121,13.923205,13.149739,1.329686
0.768421,800,122,16.753044,13.290308,1.007723
0.768421,800,123,17.668042,13.003778,1.0105
0.768421,800,124,16.421381,8.479968,1.140349
0.768421,800,125,16.8579,8.287328,1.063005
0.768421,800,126,7.621923,0.21949,0.870418
0.768421,800,127,1.886782,17.764895,0.878683
0.768421,800,128,16.223916,13.731367,0.791458
0.768421,800,129,16.159555,8.545028,0.861067
0.768421,800,130,18.409671,10.089006,1.095937
0.768421,800,131,18.935102,16.480468,1.021931
0.768421,800,132,4.26926,4.059926,0.963697
0.768421,800,133,11.398798,18.287315,0.782892
0.768421,800,134,13.411032,14.861052,0.810094
0.768421,800,135,5.475812,13.293845,0.730133
0.768421,800,136,18.546026,7.784797,1.071746
0.768421,800,137,14.059189,18.809329,0.914933
0.768421,800,138,16.79823,8.179906,1.017708
0.768421,800,139,14.204375,2.756014,1.186257
0.768421,800,140,5.798316,13.289404,1.357938
0.768421,800,141,2.939324,11.782935,0.635175
0.768421,800,142,18.39021,9.428986,1.154166
0.768421,800,143,13.623072,9.412251,1.04275
0.768421,800,144,16.267843,19.684814,1.249615
0.768421,800,145,4.627878,8.912538,0.900335
0.768421,800,146,4.751204,4.075117,1.287838
0.768421,800,147,4.4094,15.98512,0.93185
0.768421,800,148,2.799471,4.523384,1.056922
0.768421,800,149,10.413151,4.285637,0.711074
0.665789,800,0,11.305435,3.650208,2.206143
0.665789,800,1,13.994146,11.731649,2.262309
0.665789,800,2,7.120224,14.466574,2.411906
0.665789,800,3,10.445428,3.799473,2.623788
0.665789,800,4,9.948357,6.49962,2.680659
0.665789,800,5,0.25176,3.881517,2.49558
0.665789,800,6,16.215641,0.995107,2.280094
0.665789,800,7,7.214258,1.994262,2.285228
0.665789,800,8,0.860315,17.222619,2.765268
0.665789,800,9,6.180604,17.97885,2.370973
0.665789,800,10,15.077099,4.543581,2.581168
0.665789,800,11,14.297276,17.706234,2.646751
0.665789,800,12,7.76935,17.283516,2.284157
0.665789,800,13,7.875764,11.956842,2.226852
0.665789,800,14,0.969586,17.929503,2.297425
0.665789,800,15,18.220537,4.189469,2.723328
0.665789,800,16,3.220073,11.654698,2.480092
0.665789,800,17,5.183267,17.499534,2.701515
0.665789,800,18,18.026262,11.823052,2.256878
0.665789,800,19,19.709933,17.150574,2.753485
0.665789,800,20,8.376735,7.329986,2.568718
0.665789,800,21,16.393009,14.850911,2.306612
0.665789,800,22,19.652411,4.246723,2.402459
0.665789,800,23,11.641542,6.843006,2.757567
0.665789,800,24,7.332574,10.811861,2.45183
0.665789,800,25,3.063015,6.538412,2.404537
0.665789,800,26,4.033326,14.872582,2.298127
0.665789,800,27,12.664177,8.690993,2.688598
0.665789,800,28,2.918649,16.676086,2.171162
0.665789,800,29,3.589844,10.72896,2.628096
0.665789,800,30,10.691575,3.416279,2.194962
0.665789,800,31,8.439385,15.742286,2.800165
0.665789,800,32,1.929559,13.113917,2.310036
0.665789,800,33,6.699734,15.817258,2.227341
0.665789,800,34,19.509532,14.809995,2.775472
0.665789,800,35,10.794525,4.220093,2.454253
0.665789,800,36,0.528866,8.688429,2.382945
0.665789,800,37,17.330138,1.600854,2.16
0.665789,800,38,6.01527,2.429057,2.276646
0.665789,800,39,6.271978,1.350954,2.598783
0.665789,800,40,14.925185,9.048041,2.692143
0.665789,800,41,16.517169,2.970986,2.193626
0.665789,800,42,1.463987,17.564128,2.187449
0.665789,800,43,6.778055,8.171006,2.433648
0.665789,800,44,1.203319,2.972667,2.233843
0.665789,800,45,3.462666,6.848421,2.652297
0.665789,800,46,12.777597,10.841263,2.645704
0.665789,800,47,11.507767,1.255875,2.157107
0.665789,800,48,17.672132,6.566054,2.47219
0.665789,800,49,19.685143,8.242127,2.620252
0.665789,800,50,6.850354,13.821401,2.375458
0.665789,800,51,0.134551,0.629591,2.204147
0.665789,800,52,7.255555,10.222247,2.736671
0.665789,800,53,10.451779,7.505775,2.145755
0.665789,800,54,18.313282,6.779309,2.656828
0.665789,800,55,4.613459,16.234622,2.643252
0.665789,800,56,4.054507,15.717885,2.765519
0.665789,800,57,16.791895,5.495815,2.558101
0.665789,800,58,15.702897,4.803636,2.686151
0.665789,800,59,14.026512,15.742559,2.659079
0.665789,800,60,9.978864,17.771452,2.310165
0.665789,800,61,16.115311,6.629205,2.494931
0.665789,800,62,19.420993,16.420986,2.32424
0.665789,800,63,15.812322,12.974069,2.574775
0.665789,800,64,8.869803,19.938988,2.686041
0.665789,800,65,14.10782,10.476797,2.195407
0.665789,800,66,18.000509,8.781057,2.544817
0.665789,800,67,14.349655,16.19333,2.290785
0.665789,800,68,18.492354,14.084511,2.696586
0.665789,800,69,16.235385,8.141116,2.149794
0.665789,800,70,1.108501,12.226553,2.675852
0.665789,800,71,1.422632,8.790716,2.253806
0.665789,800,72,6.771521,11.780657,2.154025
0.665789,800,73,15.619099,11.99953,2.718645
0.665789,800,74,1.731974,7.647349,2.185251
0.665789,800,75,9.978664,8.997735,2.374135
0.665789,800,76,7.948194,8.074881,2.393243
0.665789,800,77,2.01785,0.282603,2.79638
0.665789,800,78,7.417133,19.107157,2.58069
0.665789,800,79,2.504587,16.999595,2.644407
0.665789,800,80,7.289295,14.100998,2.72062
0.665789,800,81,2.848932,13.486329,2.784857
0.665789,800,82,4.240453,9.568723,2.282521
0.665789,800,83,19.745586,15.255287,2.571001
0.665789,800,84,19.600117,9.84298,2.444755
0.665789,800,85,4.800469,19.618269,2.442352
0.665789,800,86,16.119829,17.384146,2.16639
0.665789,800,87,13.089321,1.552612,2.76321
0.665789,800,88,4.965584,8.429384,2.78731
0.665789,800,89,11.395065,0.151193,2.784765
0.665789,800,90,12.800571,11.142369,2.186003
0.665789,800,91,16.829549,17.060528,2.243134
0.665789,800,92,4.071455,8.465304,2.235069
0.665789,800,93,15.756763,18.477591,2.433755
0.665789,800,94,15.792331,4.862289,2.43003
0.665789,800,95,4.710484,5.435523,2.725279
0.665789,800,96,11.269936,13.949128,2.758939
0.665789,800,97,8.464049,11.71645,2.494716
0.665789,800,98,17.791118,8.832358,2.616862
0.665789,800,99,10.452139,19.395239,2.182899
0.665789,800,100,17.360175,3.318414,2.412946
0.665789,800,101,10.72927,19.456438,2.386857
0.665789,800,102,0.445241,13.825364,2.735253
0.665789,800,103,16.542135,2.103565,2.181834
0.665789,800,104,16.05158,16.405375,2.599335
0.665789,800,105,6.838866,5.259243,2.664106
0.665789,800,106,1.586981,18.045183,2.406406
0.665789,800,107,6.599062,13.080842,2.206623
0.665789,800,108,19.554539,4.502755,2.309411
0.665789,800,109,1.657726,2.806608,2.656026
0.665789,800,110,19.781964,12.800426,2.641478
0.665789,800,111,9.654412,8.67393,2.340722
0.665789,800,112,4.937428,2.740017,2.794128
0.665789,800,113,12.70065,6.287071,2.273693
0.665789,800,114,9.456467,7.163363,2.161514
0.665789,800,115,4.872116,12.474295,2.24734
0.665789,800,116,8.863897,13.554098,2.487495
0.665789,800,117,7.002879,12.001781,2.616602
0.665789,800,118,18.11065,11.656014,2.343213
0.665789,800,119,0.510275,7.777734,2.569624
0.665789,800,120,19.008044,1.377003,2.364077
0.665789,800,121,11.26953,8.756313,2.301211
0.665789,800,122,13.181576,12.995376,2.289696
0.665789,800,123,3.446382,2.682351,2.352899
0.665789,800,124,18.29162,13.954493,2.195877
0.665789,800,125,7.11543,18.670261,2.242263
0.665789,800,126,4.624309,0.38235,2.245499
0.665789,800,127,17.089431,0.240508,2.499617
0.665789,800,128,11.826173,9.949577,2.237529
0.665789,800,129,11.439421,5.261192,2.256557
0.665789,800,130,11.797653,6.908426,2.64089
0.665789,800,131,14.426588,0.66782,2.306295
0.665789,800,132,14.608438,5.099922,2.64669
0.665789,800,133,11.040716,2.041559,2.533182
0.665789,800,134,13.891177,2.583062,2.458098
0.665789,800,135,7.798917,5.180346,2.287892
0.665789,800,136,19.705468,7.269607,2.701142
0.665789,800,137,5.891219,7.608239,2.722009
0.665789,800,138,14.124263,5.037371,2.699708
0.665789,800,139,1.197169,3.181408,2.32115
0.665789,800,140,15.55055,12.478765,2.148502
0.665789,800,141,9.807724,7.268838,2.407423
0.665789,800,142,9.106424,7.258782,2.320006
0.665789,800,143,1.17443,16.114126,2.329607
0.665789,800,144,0.874815,2.83982,2.632386
0.665789,800,145,2.003121,14.855346,2.297299
0.665789,800,146,3.880825,5.06436,2.499094
0.665789,800,147,11.170508,0.630039,2.180446
0.665789,800,148,3.460685,6.879706,2.526275
0.665789,800,149,0.440288,18.015121,2.393061
0.563158,800,0,14.620853,9.072476,-2.362089
0.563158,800,1,2.449047,14.120337,-2.264758
0.563158,800,2,0.317309,14.339594,-2.341083
0.563158,800,3,9.272555,10.880555,-2.306433
0.563158,800,4,18.090631,19.372301,-1.90629
0.563158,800,5,18.184533,17.641137,-1.915981
0.563158,800,6,4.159228,15.398123,-1.893309
0.563158,800,7,3.517951,14.070916,-2.078994
0.563158,800,8,16.110272,18.276121,-2.425594
0.563158,800,9,2.65282,0.008601,-2.068516
0.563158,800,10,1.641213,7.304018,-2.318601
0.563158,800,11,8.017755,4.174794,-2.167625
0.563158,800,12,19.653685,10.656399,-2.080749
0.563158,800,13,12.526008,17.008249,-2.420528
0.563158,800,14,6.620571,10.042189,-2.195491
0.563158,800,15,6.938624,8.502923,-2.11687
0.563158,800,16,12.843573,15.461476,-2.043775
0.563158,800,17,15.964039,8.775278,-2.419467
0.563158,800,18,18.206898,2.929038,-2.038633
0.563158,800,19,15.1616,12.513933,-2.22935
0.563158,800,20,18.316545,9.513318,-2.042358
0.563158,800,21,8.216357,6.980279,-2.432163
0.563158,800,22,9.220916,5.533934,-2.242044
0.563158,800,23,19.727552,8.884707,-2.311117
0.563158,800,24,0.084027,5.893307,-1.880124
0.563158,800,25,2.240845,7.770797,-2.213724
0.563158,800,26,13.485811,11.197173,-2.153936
0.563158,800,27,16.048178,8.738767,-2.411143
0.563158,800,28,2.049954,1.483201,-1.960442
0.563158,800,29,5.938259,9.526813,-2.15558
0.563158,800,30,13.215176,5.798997,-1.90199
0.563158,800,31,10.500446,9.00352,-2.388271
0.563158,800,32,16.531519,18.020754,-2.166432
0.563158,800,33,19.840745,17.885478,-2.144809
0.563158,800,34,18.385008,18.350827,-2.253535
0.563158,800,35,5.673474,9.898226,-2.133077
0.563158,800,36,4.954022,16.164007,-2.140006
0.563158,800,37,18.372067,13.074466,-1.944044
0.563158,800,38,5.295845,16.281957,-1.942149
0.563158,800,39,11.098347,13.22535,-1.923121
0.563158,800,40,9.26717,6.892443,-2.235755
0.563158,800,41,12.901803,9.28378,-2.052036
0.563158,800,42,16.343989,14.968026,-2.429781
0.563158,800,43,11.755607,9.968577,-1.90903
0.563158,800,44,17.249019,4.193334,-2.213144
0.563158,800,45,15.881265,12.589406,-1.91122
0.563158,800,46,4.822404,14.089811,-2.189868
0.563158,800,47,4.880159,17.157705,-2.291764
0.563158,800,48,2.911455,18.075684,-2.430794
0.563158,800,49,0.174911,5.16411,-2.035804
0.563158,800,50,13.949904,9.616865,-2.129271
0.563158,800,51,8.991921,19.235677,-2.046486
0.563158,800,52,19.499667,9.394395,-2.133004
0.563158,800,53,5.551956,5.03466,-2.342846
0.563158,800,54,1.57153,7.005716,-2.262674
0.563158,800,55,7.002894,18.771409,-1.89223
0.563158,800,56,9.534962,15.360701,-2.290079
0.563158,800,57,16.944961,13.473729,-2.067949
0.563158,800,58,14.399139,13.885172,-1.931804
0.563158,800,59,1.57764,1.09646,-2.156303
0.563158,800,60,17.281867,10.816819,-2.050655
0.563158,800,61,14.930368,16.042245,-1.958311
0.563158,800,62,15.271032,15.032564,-2.249689
0.563158,800,63,6.060987,14.523657,-2.203912
0.563158,800,64,18.653205,17.482814,-2.087163
0.563158,800,65,5.255422,8.575025,-2.354554
0.563158,800,66,5.789677,0.124856,-1.945177
0.563158,800,67,16.994094,18.717786,-2.277659
0.563158,800,68,10.588641,14.908164,-2.305332
0.563158,800,69,4.019533,19.526193,-2.074449
0.563158,800,70,12.728928,8.517501,-2.098694
0.563158,800,71,19.297699,15.794531,-1.924288
0.563158,800,72,14.289136,7.681882,-2.411661
0.563158,800,73,6.099223,18.163565,-2.17451
0.563158,800,74,4.83342,0.738826,-2.416144
0.563158,800,75,15.145747,6.281821,-2.01746
0.563158,800,76,5.660589,15.112565,-1.975013
0.563158,800,77,1.405357,15.850218,-1.92558
0.563158,800,78,5.827964,6.185821,-1.89462
0.563158,800,79,4.225244,0.47208,-1.959315
0.563158,800,80,10.28165,9.972765,-2.024061
0.563158,800,81,15.541797,14.232856,-2.292853
0.563158,800,82,11.902936,18.815914,-2.18434
0.563158,800,83,1.585983,19.556246,-2.068269
0.563158,800,84,15.302815,18.768622,-2.063798
0.563158,800,85,5.898564,7.613356,-2.377283
0.563158,800,86,10.773159,9.156719,-2.348518
0.563158,800,87,14.146327,11.939581,-2.162446
0.563158,800,88,0.661575,12.5547,-2.221636
0.563158,800,89,2.102687,19.18168,-2.094384
0.563158,800,90,11.313548,18.274716,-2.399704
0.563158,800,91,10.570343,11.965219,-2.315165
0.563158,800,92,19.230557,9.415656,-2.279758
0.563158,800,93,19.822202,12.876765,-1.954156
0.563158,800,94,0.593932,0.370344,-1.905208
0.563158,800,95,11.400792,6.562583,-2.150344
0.563158,800,96,18.984134,2.66809,-2.190305
0.563158,800,97,8.602098,1.96632,-2.192001
0.563158,800,98,15.461049,6.779006,-2.141034
0.563158,800,99,18.547211,6.67553,-2.073375
0.563158,800,100,0.482669,17.374598,-2.414659
0.563158,800,101,2.06752,17.49155,-2.146431
0.563158,800,102,3.797011,8.926762,-2.408341
0.563158,800,103,2.784976,16.084459,-2.202669
0.563158,800,104,5.006445,9.723039,-2.405055
0.563158,800,105,4.94249,13.990797,-2.259085
0.563158,800,106,17.159382,6.288066,-2.216156
0.563158,800,107,16.870602,5.977054,-2.300028
0.563158,800,108,12.386138,16.511958,-2.269715
0.563158,800,109,6.128496,7.596713,-1.91092
0.563158,800,110,9.759431,6.419222,-2.081818
0.563158,800,111,3.928091,18.391246,-2.0276
0.563158,800,112,15.216118,17.52181,-2.30682
0.563158,800,113,11.240805,11.048235,-1.938671
0.563158,800,114,17.502814,12.499124,-2.32078
0.563158,800,115,10.533777,14.67362,-2.274308
0.563158,800,116,2.058592,3.014071,-2.086174
0.563158,800,117,15.238441,8.915775,-2.019324
0.563158,800,118,6.862831,3.233246,-1.953034
0.563158,800,119,7.731688,19.988681,-2.255235
0.563158,800,120,0.570469,15.672812,-2.384137
0.563158,800,121,14.442488,2.705782,-1.897151
0.563158,800,122,10.961037,17.815033,-2.046156
0.563158,800,123,16.68414,4.597201,-2.096063
0.563158,800,124,15.11683,14.010034,-2.194773
0.563158,800,125,15.13508,19.793569,-2.154411
0.563158,800,126,2.58775,14.331584,-2.050461
0.563158,800,127,19.818861,18.567558,-2.224391
0.563158,800,128,1.035761,0.130761,-2.123078
0.563158,800,129,4.033956,6.895998,-2.369253
0.563158,800,130,18.909105,14.689213,-2.138508
0.563158,800,131,2.650313,2.383865,-2.403629
0.563158,800,132,13.335328,13.083084,-2.335455
0.563158,800,133,7.416587,0.90817,-1.9412
0.563158,800,134,17.015609,15.2363,-2.258071
0.563158,800,135,0.889116,14.547062,-1.973917
0.563158,800,136,1.652432,1.606487,-2.085314
0.563158,800,137,8.263427,8.248608,-1.985373
0.563158,800,138,9.309536,6.208917,-1.929381
0.563158,800,139,9.04963,16.929517,-2.391486
0.563158,800,140,19.358591,17.157408,-2.321217
0.563158,800,141,3.291687,14.608327,-2.192889
0.563158,800,142,10.053429,7.742672,-2.268056
0.563158,800,143,7.592416,0.170167,-2.243607
0.563158,800,144,4.862124,3.401362,-2.246741
0.563158,800,145,11.956771,16.337781,-2.102746
0.563158,800,146,14.956299,9.488615,-2.211728
0.563158,800,147,15.576019,9.278456,-2.342791
0.563158,800,148,3.957623,16.565921,-2.040699
0.563158,800,149,15.860738,13.638729,-2.307484
0.460526,800,0,17.387642,8.922329,-2.719003
0.460526,800,1,10.111221,13.377225,-2.771258
0.460526,800,2,10.839456,12.603861,-2.666316
0.460526,800,3,18.766817,16.514337,-2.837248
0.460526,800,4,6.657762,12.305773,-2.656452
0.460526,800,5,1.662098,3.270972,-2.890598
0.460526,800,6,16.454774,17.931446,-2.597693
0.460526,800,7,4.860641,19.466064,-2.518269
0.460526,800,8,4.672045,17.29554,-2.441675
0.460526,800,9,2.912655,11.551091,-2.865739
0.460526,800,10,5.002614,18.271059,-2.562306
0.460526,800,11,15.112856,15.045847,-2.513028
0.460526,800,12,16.384816,1.203215,-2.458748
0.460526,800,13,17.106578,11.450582,-2.652923
0.460526,800,14,0.14194,13.902912,-2.747028
0.460526,800,15,14.462886,3.026474,-2.452252
0.460526,800,16,7.487557,5.132484,-2.768504
0.460526,800,17,12.321981,12.578258,-2.641168
0.460526,800,18,3.511924,5.806276,-2.538651
0.460526,800,19,10.334216,2.049965,-2.676493
0.460526,800,20,6.849908,2.728448,-2.708688
0.460526,800,21,13.564486,10.812156,-2.509289
0.460526,800,22,15.68315,0.907712,-2.48843
0.460526,800,23,13.86471,1.905138,-2.835621
0.460526,800,24,0.689678,12.052913,-2.521691
0.460526,800,25,3.629477,3.158588,-2.724402
0.460526,800,26,19.93939,11.454813,-2.489994
0.460526,800,27,11.91389,0.869629,-2.821902
0.460526,800,28,10.809837,7.928965,-2.827169
0.460526,800,29,18.644594,14.721914,-2.482081
0.460526,800,30,11.810804,11.401838,-2.508202
0.460526,800,31,1.078474,14.673721,-2.441267
0.460526,800,32,18.419244,0.515575,-2.819695
0.460526,800,33,13.299361,7.805091,-2.517309
0.460526,800,34,5.552887,8.477475,-2.630576
0.460526,800,35,9.998599,12.094825,-2.551408
0.460526,800,36,6.024847,7.854101,-2.581743
0.460526,800,37,19.779324,11.070129,-2.519184
0.460526,800,38,14.82141,17.658533,-2.622139
0.460526,800,39,0.547387,7.445526,-2.697388
0.460526,800,40,9.875541,8.711411,-2.498101
0.460526,800,41,5.583814,16.16114,-2.686928
0.460526,800,42,19.54408,12.746362,-2.509777
0.460526,800,43,15.306611,8.760502,-2.595594
0.460526,800,44,6.392471,11.595416,-2.498222
0.460526,800,45,16.776787,12.27011,-2.488984
