eta,paso,particula_id,x,y,theta
1.897368,800,34,0.785668,5.530336,1.701751
1.897368,800,35,9.961863,10.802352,-0.001986
1.897368,800,36,0.02762,12.437277,0.713946
1.897368,800,37,8.148576,11.852439,1.090044
1.897368,800,38,18.748257,17.07162,0.768838
1.897368,800,39,14.605441,3.640114,0.736186
1.897368,800,40,13.178892,7.033465,-0.217308
1.897368,800,41,14.124777,9.846755,2.073579
1.897368,800,42,2.126415,1.413268,-0.288618
1.897368,800,43,10.197871,12.330293,0.46016
1.897368,800,44,6.248051,11.629039,1.193195
1.897368,800,45,17.305927,18.438876,-0.782549
1.897368,800,46,13.772953,3.07695,-0.133921
1.897368,800,47,0.843618,0.030285,-0.898564
1.897368,800,48,17.036776,2.90582,-0.203447
1.897368,800,49,1.716801,14.453407,-0.667151
1.897368,800,50,14.77843,13.369941,-0.332554
1.897368,800,51,4.860669,19.983622,0.459024
1.897368,800,52,0.45319,12.513143,0.143322
1.897368,800,53,7.983047,19.911351,1.210187
1.897368,800,54,15.168283,16.097265,-1.032634
1.897368,800,55,15.636074,3.040991,-0.618827
1.897368,800,56,14.744248,5.956741,-0.080979
1.897368,800,57,1.693305,10.911313,-0.186639
1.897368,800,58,13.938471,12.691417,0.577545
1.897368,800,59,9.217793,0.02087,1.723038
1.897368,800,60,10.8696,5.258866,1.294337
1.897368,800,61,13.099194,14.861826,-0.165591
1.897368,800,62,3.080572,4.30494,0.183415
1.897368,800,63,16.475271,1.549944,0.696776
1.897368,800,64,12.824635,9.914868,-0.073915
1.897368,800,65,2.056598,18.143174,0.461558
1.897368,800,66,12.094691,11.494858,0.235803
1.897368,800,67,18.270903,19.998327,0.510255
1.897368,800,68,3.303193,16.940255,-0.811409
1.897368,800,69,2.994604,4.01661,1.372422
1.897368,800,70,18.953801,1.912208,-0.046562
1.897368,800,71,17.299973,5.655127,-0.323726
1.897368,800,72,1.420142,10.014134,0.563034
1.897368,800,73,0.147508,18.01139,-0.452783
1.897368,800,74,15.902268,18.995557,-0.863383
1.897368,800,75,8.533374,0.080201,0.660254
1.897368,800,76,13.296846,6.903422,0.657883
1.897368,800,77,11.261005,18.072836,-0.247976
1.897368,800,78,15.402147,3.158036,-0.527537
1.897368,800,79,18.442646,19.307032,0.807422
1.897368,800,80,18.612408,2.89397,0.968248
1.897368,800,81,0.353428,5.535325,1.68058
1.897368,800,82,15.486481,16.709184,-0.414152
1.897368,800,83,13.481979,11.547825,1.0201
1.897368,800,84,3.662404,19.811178,-0.149713
1.897368,800,85,3.2628,3.196857,0.293796
1.897368,800,86,11.539407,12.826111,0.37617
1.897368,800,87,11.237811,14.00514,-1.288236
1.897368,800,88,1.466408,5.500725,1.097362
1.897368,800,89,11.371201,14.4442,0.381006
1.897368,800,90,7.507223,19.363665,1.669103
1.897368,800,91,14.276263,13.878187,-0.345475
1.897368,800,92,4.185494,3.107786,0.206489
1.897368,800,93,18.660957,0.741857,-0.1517
1.897368,800,94,15.095448,3.327041,0.641017
1.897368,800,95,4.495881,18.407782,0.934829
1.897368,800,96,14.950127,15.189874,-1.010626
1.897368,800,97,19.796622,19.690317,-1.019794
1.897368,800,98,14.596651,2.557897,-0.015171
1.897368,800,99,2.14618,17.78387,0.360474
1.897368,800,100,3.601531,15.635464,0.054436
1.897368,800,101,14.894132,2.94766,0.890861
1.897368,800,102,16.009344,4.752303,0.260185
1.897368,800,103,8.897128,19.01812,1.137882
1.897368,800,104,12.689119,8.877647,1.675365
1.897368,800,105,16.076885,12.95115,-1.361303
1.897368,800,106,18.41379,18.529862,0.774111
1.897368,800,107,18.44873,0.22945,-0.426079
1.897368,800,108,1.684846,3.444543,1.381155
1.897368,800,109,14.263993,1.656588,0.539449
1.897368,800,110,11.977914,9.215876,-0.043338
1.897368,800,111,16.921394,9.712792,-0.4788
1.897368,800,112,10.851493,4.429212,1.022334
1.897368,800,113,17.723656,19.409859,-0.316305
1.897368,800,114,5.986105,19.426794,-0.111527
1.897368,800,115,10.776933,1.268,1.274889
1.897368,800,116,11.351926,11.945486,-0.78457
1.897368,800,117,15.419021,2.887502,-0.704116
1.897368,800,118,19.213682,17.778528,0.541311
1.897368,800,119,11.098118,7.171292,1.504398
1.897368,800,120,2.714791,5.160557,1.747208
1.897368,800,121,13.894912,3.314368,0.504515
1.897368,800,122,16.796924,16.186642,0.03103
1.897368,800,123,7.880048,18.384134,0.030537
1.897368,800,124,13.754595,16.491403,-1.342225
1.897368,800,125,4.583874,18.502304,0.805594
1.897368,800,126,8.381938,19.13147,1.377357
1.897368,800,127,1.005739,19.383657,-0.95446
1.897368,800,128,14.009037,14.740896,-1.64239
1.897368,800,129,11.911925,13.640632,0.32312
1.897368,800,130,15.332029,14.431325,-1.582739
1.897368,800,131,16.771274,18.995803,-0.934141
1.897368,800,132,11.741608,0.884012,1.041213
1.897368,800,133,0.416495,0.66175,0.554292
1.897368,800,134,6.933414,11.433798,0.683683
1.897368,800,135,8.105521,19.032479,1.765455
1.897368,800,136,18.381643,1.408814,-0.345424
